id,ref,nombre,marca,categoria,disponible,url,imagen1,imagen2,imagen3,imagen4,fecha_sync
856904161,240094099,Cocina a Gas 4 Platos Mademsa LimpiaFácil y Parrillas de Alambrón FM4ES Silver,Mademsa,Cocinas,SI,https://www.tiendamademsa.cl/cocina-a-gas-4-platos-mademsa-limpiafacil-y-parrillas-de-alambron-fm4es-silver/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198154-800-800/01.--Cocina-Mademsa-Principal--FM4ES-2000px.jpg,,,,2026-09-24T08:06:32Z
856903291,240094553,Cocina a Gas 4 Platos Mademsa LimpiaFácil y Parrillas de Alambrón FM4IP Negra,Mademsa,Cocinas,SI,https://www.tiendamademsa.cl/cocina-a-gas-4-platos-53-6-l/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198164-800-800/01.--Cocina-Mademsa-Principal--FM4IP-2000px.jpg,,,,2026-09-24T08:06:32Z
856903289,240094551,Cocina a Gas 4 Platos Mademsa LimpiaFácil y Tapa Cubierta Vidrio FM4LP Negra,Mademsa,Cocinas,SI,https://www.tiendamademsa.cl/cocina-a-gas-4-platos-fm4lp-53-6-l/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198189-800-800/01.--Cocina-Mademsa-Principal--FM4LP-2000px.jpg,,,,2026-09-24T08:06:32Z
856904797,900276673,"Cocina a Gas 5 Platos Electrolux Efficient VaporBake, Triple Llama y Grill FE5SXC Inox",Electrolux,Cocinas,SI,https://www.electrolux.cl/cocina-a-gas-5-platos-electrolux-efficient-vaporbake--triple-llama-y-grill-fe5sxc-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196638-800-800/01.--Cocina-a-Gas-5-Platos-Electrolux-Efficient-FE5SXC-Inox-Principal--2000px.jpg,,,,2026-09-24T08:06:32Z
856904050,926565426,Cocina a Gas 5 Platos Electrolux Parrillas Hierro Fundido y PerfectCook F5EPB Negra,Electrolux,Cocinas,SI,https://www.electrolux.cl/cocina-a-gas-5-platos-electrolux-experience-perfectcook-y-parrillas-hierro-fundido-negra-f5epb/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198797-800-800/01.--Cocina-5-platos-Electrolux-F5EPB-Principal--1500px.jpg,,,,2026-09-24T08:06:32Z
856904051,926565427,Cocina a Gas 5 Platos Electrolux Parrillas Hierro Fundido y PerfectCook F5EPG Glass,Electrolux,Cocinas,SI,https://www.electrolux.cl/cocina-a-gas-5-platos-electrolux-experience-perfectcook-y-parrillas-hierro-fundido-gris-f5epg/p,https://electroluxcl.vteximg.com.br/arquivos/ids/199692-800-800/01.--Cocina-5-platos-Electrolux-F5EPG-Principal--1500px.jpg,,,,2026-09-24T08:06:32Z
856904054,926565425,Cocina a Gas 4 Platos Electrolux Parrillas Hierro Fundido y PerfectCook F4EPB Negra,Electrolux,Cocinas,SI,https://www.electrolux.cl/cocina-a-gas-4-platos-electrolux-experience-perfectcook-y-parrillas-hierro-fundido-negra-f4epb/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198824-800-800/01.--Cocina-4-platos-Electrolux-F4EPB-Principal--1500px.jpg,,,,2026-09-24T08:06:32Z
vigente-240093788,240093788,COCINA M 520 T,Mademsa,Cocinas,NO,https://www.tiendamademsa.cl/cocina-a-gas-4-platos-gris-m-520-t---mademsa/p,https://electroluxcl.vteximg.com.br/arquivos/ids/180278-800-800/01.--Cocina-Mademsa-Frontal-M-520-T-2000px.jpg,,,,2026-09-24T08:06:32Z
856900607,240077899,Pinza Tenaza Cocina Multifunción Linterna Led Fensa,Fensa,Cocinas,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/164688-800-800/240077899-Tenasa-1-1000.jpg,,,,2026-09-24T08:06:32Z
856900735,240084444,Encimera a Gas 2 Platos Fensa Encendido Eléctrico y Parrilla Hierro Fundido FCE 2HF GL T Inox,Fensa,Encimeras,SI,https://www.fensa.cl/encimera-a-gas-fensa-fce-2hf-gl-t/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187788-800-800/01.--Encimera-Fensa-Frontal-FCE-2HF-T-1000px.jpg,,,,2026-09-24T08:06:32Z
856904835,900276745,Encimera a Gas 2 Platos Mademsa Encendido Automático y Parrillas de Pletina KM2GX Inox,Mademsa,Encimeras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/198268-800-800/01-B-Encimera-a-Gas-KM2GX-Mademsa-Principal-2000px.jpg,,,,2026-09-24T08:06:32Z
856903432,240094832,Encimera a Gas 4 Platos Electrolux Experience Multi Llama y Parrilla de Hierro Fundido KE4XC Inox,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-a-gas-4-platos-electrolux-experience-multi-llama-y-parrilla-de-hierro-fundido-ke4xc-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193364-800-800/01.--Encimera-4-platos-KE4XC-Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856903434,240094834,Encimera a Gas 4 Platos Electrolux Experience Triple Llama y Parrilla Hierro Fundido KE4GC,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-a-gas-4-platos-electrolux-experience-tecnologia-de-coccion-precisa-ke4gc-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193332-800-800/01.--Encimera-4-platos-KE4GC-Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856904818,900276747,Encimera a Gas 4 Platos Mademsa Encendido Automático y Parrillas Hierro Fundido KM4CX Inox,Mademsa,Encimeras,SI,https://www.tiendamademsa.cl/encimera-a-gas-4-platos-mademsa-encendido-automatico-y-parrillas-hierro-fundido-km4cx-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/195143-800-800/01.--Encimera-a-Gas-4-platos-KM4CX-Mademsa-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856904815,900276746,Encimera a Gas 4 Platos Mademsa Encendido Automático y Parrillas Pletina KM4GX Inox,Mademsa,Encimeras,SI,https://www.tiendamademsa.cl/encimera-a-gas-4-platos-mademsa-encendido-automatico-y-parrillas-de-pletina-km4gx-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/195178-800-800/01.--Encimera-a-Gas-4-platos-KM4GX-Mademsa-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856904817,900276748,Encimera a Gas 4 Platos Mademsa Triple Llama y Parrillas Hierro Fundido KM4TX Inox,Mademsa,Encimeras,SI,https://www.tiendamademsa.cl/encimera-a-gas-4-platos-mademsa-triple-llama-y-parrillas-de-hierro-fundido-km4tx-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/195155-800-800/01.--Encimera-a-Gas-4-platos-KM4TX-Mademsa-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856903433,240094833,Encimera a Gas 4 Quemadores Electrolux Home Pro Cocción Precisa y Quemador Desplazado KE4HP,Electrolux,Encimeras,NO,https://www.electrolux.cl/encimera-a-gas-4-quemadores-electrolux-home-pro-coccion-precisa-y-quemador-desplazado-ke4hp/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193348-800-800/01.--Encimera-4-platos-KE4HP-Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856903431,240094831,Encimera a Gas 5 Platos Electrolux Experience Tecnología de Cocción Precisa KE5GC Negra,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-a-gas-5-platos-electrolux-experience-tecnologia-de-coccion-precisa-ke5gc-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193380-800-800/01.--Encimera-5-platos-KE5GC-Electrolux-Principal---2000x1600px.jpg,,,,2026-09-24T08:06:32Z
856903435,240094835,Encimera a Gas 5 Platos Electrolux Experience Tecnología de Cocción Precisa KE5XC Inox,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-a-gas-5-platos-electrolux-experience-tecnologia-de-coccion-precisa-ke5xc-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193412-800-800/01.--Encimera-5-platos-KE5XC-Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856903436,240094836,Encimera a Gas 5 Quemadores Electrolux Home Pro Cocción Precisa y Quemador Desplazado KE5HP,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-a-gas-5-quemadores-electrolux-home-pro-coccion-precisa-y-quemador-desplazado-ke5hp/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193396-800-800/01.--Encimera-5-platos-KE5HP-Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856902947,240093254,Encimera a Inducción 4 Platos Electrolux y PowerBoost IE6LP Negra,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-a-induccion-electrolux-4-platos-con-powerboost--ie6lp-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187874-800-800/01.--Encimera-Electrolux-Principal-IE6LP-1500px.jpg,,,,2026-09-24T08:06:32Z
856903279,240093785,Encimera Eléctrica 2 Platos Electrolux Efficient Cubierta Vitrocerámica y Panel Touch VE3ST,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-electrica-2-platos-vitroceramica-efficient-con-control-touch-ve3st---electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187886-800-800/01---Encimera-Electrolux-Principal--VE3ST-2000px.jpg,,,,2026-09-24T08:06:32Z
856904238,900276699,Encimera Eléctrica 2 Platos Mademsa Vitrocerámica VM2TR Negra,Mademsa,Encimeras,NO,https://www.tiendamademsa.cl/encimera-electrica-2-platos-mademsa-cubierta-vitroceramica-y-timer-digital-vm2tr/p,https://electroluxcl.vteximg.com.br/arquivos/ids/195283-800-800/01.--Encimera-Electrica-Mademsa-VM2TR--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856903280,240093786,Encimera Eléctrica 3 Platos Electrolux Efficient Cubierta Vitrocerámica y Panel Touch VE6DT,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-electrica-3-platos-vitroceramica-efficient-con-control-touch-ve6dt---electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187864-800-800/01---Encimera-Electrolux-Principal--VE6DT-2000px.jpg,,,,2026-09-24T08:06:32Z
1730,240068085,Encimera Eléctrica 3 Platos Fensa Vitrocerámica y Panel Touch FEV 3T Negra,Fensa,Encimeras,SI,https://www.fensa.cl/encimera-fensa-fev-3t/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187834-800-800/00_Encimera-20Fensa-20FEV-203T-20frontal-201500_240068085.jpg,,,,2026-09-24T08:06:32Z
856904239,900276700,Encimera Eléctrica 3 Platos Mademsa Victrocerámica VM3TR Negra,Mademsa,Encimeras,SI,https://www.tiendamademsa.cl/encimera-electrica-3-platos-mademsa-cubierta-vitroceramica-y-timer-digital-vm3tr/p,https://electroluxcl.vteximg.com.br/arquivos/ids/195297-800-800/01.--Encimera-Electrica-Mademsa-VM3TR--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856903278,240093784,Encimera Eléctrica 4 Platos Electrolux Efficient Cubierta Vitrocerámica y Panel Touch VE7DT,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-electrica-4-platos-vitroceramica-efficient-con-control-touch-ve7dt---electrolux/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187895-800-800/01---Encimera-Electrolux-Principal--VE7DT-2000px.jpg,,,,2026-09-24T08:06:32Z
1731,240068087,Encimera Eléctrica 4 Platos Fensa Vitrocerámica y Panel Touch FEV 4T Negra,Fensa,Encimeras,SI,https://www.fensa.cl/encimera-fensa-fev-4t/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187854-800-800/1_Fensa_Encimera_FEV4T_frontal_1000_240068087.jpg,,,,2026-09-24T08:06:32Z
856904240,900276701,Encimera Eléctrica 4 Platos Mademsa Vitrocerámica VM4TR Negra,Mademsa,Encimeras,SI,https://www.tiendamademsa.cl/encimera-electrica-4-platos-mademsa-cubierta-vitroceramica-y-timer-digital-vm4tr/p,https://electroluxcl.vteximg.com.br/arquivos/ids/195311-800-800/01.--Encimera-Electrica-Mademsa-VM4TR--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856904236,900276687,Encimera Inducción 2 Platos Electrolux Eléctrica Efficient IE2TP Negra,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-induccion-2-platos-electrolux-efficient-powerboost-y-timer-digital-ie2tp-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/195254-800-800/01.--Encimera-a-Induccion-Electrolux-IE2TP--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856904237,900276692,Encimera Inducción 4 Platos Electrolux Eléctrica Efficient IE4TW Negra,Electrolux,Encimeras,SI,https://www.electrolux.cl/encimera-induccion-4-platos-electrolux-efficient-powerboost-y-timer-digital-ie4tw-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/195269-800-800/01.--Encimera-a-Induccion-Electrolux-IE4TW--Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856904377,900276846,Espumador de Leche Electrolux 300ml 460W EMF10 Acero Inoxidable,Electrolux,Espumador de Leche,SI,https://www.electrolux.cl/espumador-de-leche-electrolux-300ml-4-en-1-experience-apagado-automatico-emf10/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198688-800-800/01.--Milk-Frother-Electrolux-Principal--EMF10-2000px.jpg,,,,2026-09-24T08:06:32Z
856903812,240095931,Congelador Freezer Mademsa Horizontal Dual 142L Inverter Frío Directo Función Turbo M150DI Blanco,Mademsa,Freezers,NO,https://www.tiendamademsa.cl/congelador-mademsa-horizontal-142l-inverter-con-funcion-turbo-m150di-blanco/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198977-800-800/01.-B-Congelador-Horizontal-Mademsa-Principal--M150DI-2000px.jpg,,,,2026-09-24T08:06:32Z
856903813,240095941,Congelador Freezer Mademsa Horizontal Dual 198L Inverter Frío Directo Función Turbo M200DI Blanco,Mademsa,Freezers,NO,https://www.tiendamademsa.cl/congelador-mademsa-horizontal-198l-inverter-con-funcion-turbo-m200di-blanco/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196512-800-800/01.--Congelador-Horizontal-Mademsa-Principal--M200DI-2000px.jpg,,,,2026-09-24T08:06:32Z
856903814,240095932,Congelador Freezer Mademsa Horizontal Dual 308L Inverter Frío Directo Función Turbo M300DI Blanco,Mademsa,Freezers,NO,https://www.tiendamademsa.cl/congelador-mademsa-horizontal-308l-inverter-con-funcion-turbo-m300di-blanco/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196525-800-800/01.--Congelador-Horizontal-Mademsa-Principal--M300DI-2000px.jpg,,,,2026-09-24T08:06:32Z
856903815,240095933,Congelador Freezer Mademsa Horizontal Dual 371L Inverter Frío Directo Función Turbo M400DI Blanco,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/congelador-mademsa-horizontal-371l-inverter-con-funcion-turbo-m400di-blanco/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196538-800-800/01.--Congelador-Horizontal-Mademsa-Principal--M400DI-2000px.jpg,,,,2026-09-24T08:06:32Z
856903816,240095942,Congelador Freezer Mademsa Horizontal Dual 98L Inverter Frío Directo Función Turbo M100DI Blanco,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/congelador-mademsa-horizontal-98l-inverter-con-funcion-turbo-m100di-blanco/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196819-800-800/01.--Congelador-Horizontal-Mademsa-Principal--M100DI-2331x3150px.jpg,,,,2026-09-24T08:06:32Z
856901186,240087172,Congelador Freezer Mademsa Vertical 168L Frío Directo con Puerta Reversible M265V Inox,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/freezer-mademsa-congelador-vertical-168l-frio-directo-gris--m265v-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/192451-800-800/01.--Congelador-Vertical-M265V-Mademsa-Frontal-1500px-240087172.jpg,,,,2026-09-24T08:06:32Z
856901185,240087171,Congelador Freezer Mademsa Vertical 168L Frío Directo con Puerta Reversible MFV645B Blanco,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/freezer-mademsa-congelador-vertical-168l-frio-directo-blanco--mfv645b-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/192464-800-800/01.--Congelador-Vertical-MFV645B-Mademsa-Frontal-1500px-240087171.jpg,,,,2026-09-24T08:06:32Z
856903830,240095946,Mini Congelador Mademsa Vertical Frío Directo 98L Inverter y Control de Temperatura M-191V Negro,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/mini-congelador-mademsa-vertical-frio-directo-98l-inverter-y-control-de-temperatura-m-191v-negro/p,https://electroluxcl.vteximg.com.br/arquivos/ids/193428-800-800/01.--Mini-Congelador-Mademsa-Principal--M-191V-2000px.jpg,,,,2026-09-24T08:06:32Z
856903276,240094326,Refrigerador Electrolux 323L No Frost Bottom Freezer Efficient AutoSense DB60GE Negro Glass,Electrolux,Freezers,NO,https://www.electrolux.cl/refrigerador-electrolux-bottom-freezer-323l-efficient-con-tecnologia-autosense-color-black-glass/p,https://electroluxcl.vteximg.com.br/arquivos/ids/192180-800-800/01---Refrigerador-Electrolux-Principal--DB60GE-2000px.jpg,,,,2026-09-24T08:06:32Z
856900690,240083911,Refrigerador Fensa 323L No Frost Bottom Freezer con Puerta Reversible DB60S Inox,Fensa,Freezers,SI,https://www.fensa.cl/refrigerador-fensa-bottom-freezer-db60s/p,https://electroluxcl.vteximg.com.br/arquivos/ids/192047-800-800/01.-Refrigerador-DB60S-Fensa-Frontal-1500px.jpg,,,,2026-09-24T08:06:32Z
856900877,240086814,Refrigerador Mademsa 173L Frío Directo Bottom Freezer Puerta Reversible MED165B Negro,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/refrigerador-mademsa-173l-frio-directo-bottom-freezer-negro-puerta-reversible---med165b-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/191930-800-800/1.-Refrigerador-Mademsa-MED165B--frontal-2000x.jpg,,,,2026-09-24T08:06:32Z
856904418,900277015,Refrigerador Mademsa 190L No Frost Top Freezer Inverter Altus 1200IS Silver,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/900277015-refrigerador-altus-1200is/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198429-800-800/01.--Refrigerador-Mademsa-Principal--A1200IS-1500px.jpg,,,,2026-09-24T08:06:32Z
856904419,900277017,Refrigerador Mademsa 242L No Frost Top Freezer Inverter Altus 1250IN Negro,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/refrigerador-mademsa-242l-no-frost-top-freezer-inverter-altus-a1250in-negro/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198462-800-800/01.--Refrigerador-Mademsa-Principal--A1250IN-1500px.jpg,,,,2026-09-24T08:06:32Z
856904420,900277016,Refrigerador Mademsa 242L No Frost Top Freezer Inverter Altus 1250IS Silver,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/refrigerador-mademsa-242l-no-frost-top-freezer-inverter-altus-a1250is-silver/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198440-800-800/01.--Refrigerador-Mademsa-Principal--A1250IS-1500px.jpg,,,,2026-09-24T08:06:32Z
856904167,240094191,Refrigerador Mademsa 248L Frío Directo Bottom Freezer Puerta Reversible MED250 Silver,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/refrigerador-bottom-freezer-med250-248-l/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187433-800-800/01.--Refrigerador-Mademsa-Principal--MED250-1500px.jpg,,,,2026-09-24T08:06:32Z
856904162,240094164,Refrigerador Mademsa 248L Frío Directo Bottom Freezer Puerta Reversible MED250B Negro,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/mademsa-bottom-freezer-frio-directo-negro--med250b-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/191057-800-800/01--RE~1.jpg,,,,2026-09-24T08:06:32Z
856904165,240094165,Refrigerador Mademsa 262L Frío Directo Bottom Freezer Puerta Reversible MED270 Silver,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/refrigerador-bottom-freezer-med270-262-l/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187424-800-800/01.--Refrigerador-Mademsa-Principal--MED270-1500px.jpg,,,,2026-09-24T08:06:32Z
856904166,240094166,Refrigerador Mademsa 262L Frío Directo Bottom Freezer Puerta Reversible MED270B Negro,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/refrigerador-bottom-freezer-med270b-262/p,https://electroluxcl.vteximg.com.br/arquivos/ids/187442-800-800/01.--Refrigerador-Mademsa-Principal--MED270B-1500px.jpg,,,,2026-09-24T08:06:32Z
856904421,900277018,Refrigerador Mademsa 291L No Frost Top Freezer Inverter Dispensador de Agua Altus 1300INW Negro,Mademsa,Freezers,SI,https://www.tiendamademsa.cl/refrigerador-mademsa-291l-no-frost-top-freezer-inverter-altus-a1300inw-negro/p,https://electroluxcl.vteximg.com.br/arquivos/ids/199060-800-800/01.--Refrigerador-Mademsa-Principal--A1300INW-1500px.jpg,,,,2026-09-24T08:06:32Z
856903092,955117841,Freidora de Aire 5 en 1 Mademsa 12L con Panel Digital 1700W MAF90 Negra,Mademsa,Freidora,SI,https://www.tiendamademsa.cl/freidora-de-aire-5-en-1-mademsa-12l-gris-1700w-con-painel-digital--maf90-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/191548-800-800/01.--Freidora-de-Aire-Mademsa-Principal--MAF90-2000px.jpg,,,,2026-09-24T08:06:32Z
856904373,900276845,Freidora de Aire Electrolux 11L Panel Digital Dual Doble Cesta 2500W EAF190 Gris,Electrolux,Freidora,SI,https://www.electrolux.cl/freidora-de-aire-electrolux-11l-experience-gris-dual-doble-cesta-2500w-eaf190/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198009-800-800/01.--Freidora-de-aire-Electrolux-Principal--EAF190-2000px.jpg,,,,2026-09-24T08:06:32Z
856904372,900276843,"Freidora de Aire Electrolux 5,1L Panel Digital Visor 360 1500W EAF170 Gris",Electrolux,Freidora,SI,https://www.electrolux.cl/freidora-de-aire-electrolux-5-1l-expert-con-visor360-1500w-eaf170-gris/p,https://electroluxcl.vteximg.com.br/arquivos/ids/197989-800-800/01.--Freidora-de-aire-Electrolux-Principal--EAF170-2000px.jpg,,,,2026-09-24T08:06:32Z
856903085,955117815,"Freidora de Aire Mademsa 4,6L 1400W MAF15 Negra",Mademsa,Freidora,SI,https://www.tiendamademsa.cl/freidora-de-aire-4-6l-maf15---mademsa/p,https://electroluxcl.vteximg.com.br/arquivos/ids/191567-800-800/01.--Freidora-de-Aire-Mademsa-Principal--MAF15-2000px.jpg,,,,2026-09-24T08:06:32Z
856903564,955117889,"Freidora de Aire Mademsa 5,6L con Panel Digital 1400W MAF45 Negra",Mademsa,Freidora,SI,https://www.tiendamademsa.cl/955117889-freidora-de-aire-maf45/p,https://electroluxcl.vteximg.com.br/arquivos/ids/185450-800-800/01.--Freidora-de-Aire-Mademsa-Principal--MAF45-2000px.jpg.jpg,,,,2026-09-24T08:06:32Z
856904277,900081518,Freidora de Aire Mademsa 7L 1700W MAF70 Negra,Mademsa,Freidora,SI,https://www.tiendamademsa.cl/freidora-de-aire-mademsa-7l-1700w-negra-maf70/p,https://electroluxcl.vteximg.com.br/arquivos/ids/194087-800-800/01.--Freidora-de-aire-Mademsa-MAF70--Principal--2000px.jpg,,,,2026-09-24T08:06:32Z
vigente-955117876,955117876,HERVIDOR ELÉCTRICO MEK40,Mademsa,Hervidores,NO,https://www.tiendamademsa.cl/955117876-hervidor-electrico-mek40/p,https://electroluxcl.vteximg.com.br/arquivos/ids/191424-800-800/01.--Hervidor-Mademsa-Principal--MEK40-1500px.jpg.jpg,,,,2026-09-24T08:06:32Z
856904053,926565423,"Cocina a Gas 4 Platos Electrolux Doble Horno, Parrillas Hierro Fundido y PerfectCook F4EDB Negra",Electrolux,Hornos,SI,https://www.electrolux.cl/cocina-a-gas-4-platos-electrolux-experience-doble-horno--perfectcook-y-parrillas-hierro-fundido-negra-f4edb/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198808-800-800/01.--Cocina-4-platos-Electrolux-F4EDB-Principal--1200px.jpg,,,,2026-09-24T08:06:32Z
856904807,900276664,Cocina a Gas 4 Platos Mademsa Horno a Vapor y Grill FM4FSC Inox,Mademsa,Hornos,SI,https://www.tiendamademsa.cl/cocina-a-gas-4-platos-mademsa-horno-a-vapor-y-temporizador-fm4fsc-gris/p,https://electroluxcl.vteximg.com.br/arquivos/ids/197181-800-800/Cooker_FM4FSC_Front_Mademsa_Spanish_2000px.jpg,,,,2026-09-24T08:06:32Z
856904814,900276667,Cocina a Gas 4 Platos Mademsa Horno a Vapor y Grill FM4PSC Inox,Mademsa,Hornos,SI,https://www.tiendamademsa.cl/cocina-a-gas-4-platos-mademsa-horno-a-vapor-y-grill-fm4psc-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198922-800-800/01.--Cocina-a-gas-4-platos-Mademsa-FM4PSC-Principal--2000px.jpg,,,,2026-09-24T08:06:32Z
856904808,900276665,Cocina a Gas 4 Platos Mademsa Horno a Vapor y Temporizador FM4TPC Negra,Mademsa,Hornos,SI,https://www.tiendamademsa.cl/cocina-a-gas-4-platos-mademsa-horno-a-vapor-y-temporizador-fm4tpc-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198899-800-800/01.--Cocina-a-gas-4-platos-Mademsa-FM4TPC-Principal--2000px.jpg,,,,2026-09-24T08:06:32Z
856904813,900276668,Cocina a Gas 4 Platos Mademsa Horno a Vapor y Triple Llama FM4SSC Inox,Mademsa,Hornos,SI,https://www.tiendamademsa.cl/cocina-a-gas-4-platos-mademsa-horno-a-vapor-y-triple-llama-fm4ssc-inox/p,https://electroluxcl.vteximg.com.br/arquivos/ids/198934-800-800/01.--Cocina-a-gas-4-platos-Mademsa-FM4SSC-Principal--2000px.jpg,,,,2026-09-24T08:06:32Z
856904056,926565424,"Cocina a Gas 5 Platos Electrolux Doble Horno, Parrillas Hierro Fundido y PerfectCook F5EDB Negra",Electrolux,Hornos,SI,https://www.electrolux.cl/cocina-a-gas-5-platos-electrolux-experience-doble-horno--perfectcook-y-parrillas-hierro-fundido-negra-f5edb/p,https://electroluxcl.vteximg.com.br/arquivos/ids/199037-800-800/01.--Cocina-5-platos-Electrolux-F5EDB-Principal--1200px.jpg,,,,2026-09-24T08:06:32Z
856904812,900276670,Cocina a Gas 6 Platos Mademsa Horno a Vapor y Parrillas Pletina FM6SPC Negra,Mademsa,Hornos,SI,https://www.tiendamademsa.cl/cocina-a-gas-6-platos-mademsa-horno-a-vapor-y-parrillas-de-pletina-fm6spc-negra/p,https://electroluxcl.vteximg.com.br/arquivos/ids/196594-800-800/01.--Cocina-a-gas-6-platos-Mademsa-FM6SPC--Principal--2000px.jpg,,,,2026-09-24T08:06:32Z
856903553,240094988,"Horno Empotrable Eléctrico Electrolux 50L Experience Air Fryer, PerfectCook360 y Panel Touch OE5EA",Electrolux,Hornos,SI,https://www.electrolux.cl/horno-empotrable-oe5ea/p,https://electroluxcl.vteximg.com.br/arquivos/ids/188603-800-800/01.--Horno-Empotrable-OE5EA---Electrolux-Principal---2000px-2000x2000.raw.jpg,,,,2026-09-24T08:06:32Z
856903079,240092041,Horno Empotrable Eléctrico Electrolux 80L Digital y FoodSensor OE8EF,Electrolux,Hornos,NO,https://www.electrolux.cl/horno-empotrable-electrico-electrolux-80l-experience-con-foodsensor--oe8ef----negro-conveccion-termometro-de-horno-/p,https://electroluxcl.vteximg.com.br/arquivos/ids/179724-800-800/01.--Horno-empotrable-Electrolux-Principal-OE8EF-2000px.png,,,,2026-09-24T08:06:32Z
